"scenario","model_label","quantity","region","year","q025","q10","q25","q50","q75","q90","q975","n_runs"
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",2019,0.0508603903076047,0.0533747537811047,0.0599743021805514,0.0696823096085186,0.0743798534698022,0.0800603139589792,0.0838341027157951,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",2019,0.146178166086032,0.147423879643568,0.149323141251797,0.155492027748946,0.161087300780172,0.162780722247358,0.174660011889809,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",2019,0.147485661708624,0.148969685964526,0.151600525624179,0.154396451379495,0.162817520651553,0.190866615557407,0.19853652541018,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",2019,0.239709884381038,0.241791803072484,0.245484403394408,0.253709452769714,0.266964294314252,0.356470396333222,0.364988446967593,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",2020,0.174456599095452,0.177243729973878,0.184455654143609,0.192382057480181,0.199933413714512,0.203263311110712,0.218157638386773,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",2020,0.426993647539628,0.440973188739723,0.447381363894721,0.462530698605811,0.470747264973113,0.513817991602626,0.526471664100218,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",2020,0.0499230839811872,0.0531025342174573,0.0594364571101529,0.0686365654131524,0.0754423563401583,0.0796011473993699,0.0845515778669992,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",2020,0.149856280470659,0.151147818648141,0.153519618044929,0.159783695626295,0.163483118190389,0.165706865019949,0.177494667254384,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",2020,0.147537873800351,0.149056359434038,0.15133834027211,0.154317043392933,0.16093819994936,0.190478791111756,0.197545872124496,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",2020,0.239615252226333,0.242345954782144,0.24623764219935,0.254597427346355,0.26726142466508,0.36808395342913,0.378242214987342,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",2021,0.180468787884858,0.183910671856667,0.191426758703859,0.199190098149123,0.207188465872395,0.210544308955209,0.223962477720921,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",2021,0.404678120135909,0.416024506351029,0.42382632224456,0.435851117135405,0.44671172079887,0.488977849639849,0.498995719334146,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",2021,0.0506246252902235,0.0537217000366286,0.0601463981939662,0.0686552541340642,0.075344661295813,0.0787864183155232,0.0834186352653899,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",2021,0.158546412870819,0.159796574175018,0.162439927422519,0.168604301669933,0.173493338670021,0.17507254835535,0.187036752966878,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",2021,0.171842352107612,0.173533755491625,0.174848023518295,0.179065804868629,0.184538524538525,0.213644395826737,0.220910823950039,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",2021,0.257884972130737,0.260595809875954,0.265222997572816,0.274857065300375,0.290648627527596,0.400258047703118,0.412618511211664,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",2022,0.18417351702409,0.186852907753014,0.194220179479168,0.201789816566642,0.209603467526072,0.212606638426412,0.224949324232112,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",2022,0.380256751905628,0.390913901831153,0.400867618921553,0.413594748192657,0.425474081757494,0.471736060161245,0.480032811390091,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",2022,0.0525474746034026,0.0558323364444891,0.0625525662754444,0.0711030299722315,0.0758978347473476,0.0803509803800834,0.0832489480795838,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",2022,0.160433661949842,0.162289324888234,0.164392762610133,0.171307119437368,0.176004934026091,0.176992674170427,0.188924936459639,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",2022,0.178296561788256,0.179900767446783,0.180755148489813,0.185657282456957,0.194508326724822,0.224120129719393,0.232272934161178,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",2022,0.278509415662603,0.280790393220481,0.286364076771983,0.29412061569518,0.315038617068169,0.432558204131354,0.444806574213831,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",2023,0.178977810952422,0.181085801590922,0.187761234615921,0.194905617040824,0.200135977056962,0.204808051786209,0.215646313578726,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",2023,0.347305900586349,0.35845940386989,0.36960890960891,0.383595974938295,0.393979122483268,0.442923410405734,0.452505881944016,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",2023,0.0575863694932289,0.0620140262958267,0.069270511628981,0.0792667836114171,0.0826525644002667,0.0881545359958877,0.0916031999949496,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",2023,0.164696845744902,0.166511533731762,0.167891368675101,0.173370356257145,0.179101174687382,0.183963201841884,0.189738551175958,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",2023,0.159115612032493,0.160594689687875,0.162034414239209,0.165475772378489,0.172417005200921,0.20688296587811,0.215260256365192,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",2023,0.275600268019311,0.277125764669544,0.284377271788981,0.291334990575573,0.314186594220602,0.419276568978804,0.43056150926447,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",2024,0.157164595195607,0.159174150698712,0.165760764132609,0.172990726698482,0.176748315180509,0.183897373049002,0.193093025703605,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",2024,0.264758217572723,0.272286398896378,0.278277048155097,0.294182632253459,0.311756225841201,0.346055410666865,0.359401458916098,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",2024,0.0567402176476514,0.061154663002334,0.0680408290214041,0.0780253464187877,0.0811438150102845,0.0863095150416748,0.0900098960397431,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",2024,0.161339713800122,0.162606743548526,0.164253027921156,0.168865150411159,0.175585828136625,0.18159870961169,0.186197263431533,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",2024,0.119686293984086,0.121061642460232,0.124251770364762,0.126684298636805,0.13473935238663,0.166249677027062,0.174654013462916,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",2024,0.266920826864556,0.268677782879699,0.27460193722391,0.283213008190827,0.306854721573891,0.410511471675982,0.421647349430642,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1952,34.381,41.5128,43.92,52.31,55.43,59.588,63.054,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1952,7.0166,8.0676,9.182,9.709,14.833,17.6422,21.9126,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1952,7.1404,7.2456,7.329,7.682,8.59,14.5634,14.744,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1952,3.48716,3.86874,4.82,5.057,6.12,6.9434,7.4596,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1952,14.685,15.5244,19.262,20.374,21.84,24.1524,25.0688,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1953,32.4024,37.21204,39.2803,46.487,52.819,71.0854,75.7916,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1953,5.73784,6.47576,7.1347,8.4306,12.8105,15.5656,16.7677,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1953,7.613,7.6766,7.827,8.657,9.882,12.2892,14.0092,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1953,3.74848,3.80516,3.8738,4.5262,5.3389,5.71874,6.78078,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1953,5.7749,6.66848,7.7906,8.5813,9.5972,9.97732,11.11398,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1954,44.62712,51.8246,63.4572,70.7617,80.7535,92.12468,112.71048,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1954,4.82464,5.39152,5.9695,6.6188,9.9599,11.69752,15.73166,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1954,8.5246,10.31216,10.4612,10.6838,12.216,13.8768,18.8232,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1954,7.22856,7.45902,11.5567,12.6389,16.6232,18.07568,21.13176,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1954,6.91498,7.52292,7.7549,8.1108,10.8355,22.91186,24.62706,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1955,14.62202,21.20388,28.2518,30.4661,32.1529,33.12128,36.11604,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1955,5.348906,7.89362,9.3561,13.9038,16.986,20.28562,25.3918,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1955,18.19552,19.10936,21.3537,23.6639,24.4158,33.59924,34.39812,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1955,3.767396,4.362438,4.816,5.3298,5.647,5.86866,6.1907,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1955,13.821674,14.35246,34.3001,37.3061,42.1899,46.2751,49.95408,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1956,13.8904,17.20762,17.8157,21.9908,23.1084,24.81696,26.00354,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1956,5.899844,6.561832,8.04047,11.17473,14.09627,17.33994,20.7281,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1956,6.32656,8.53012,10.0514,11.2186,12.4798,14.87186,15.09428,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1956,3.066758,3.44697,3.9692,4.11316,4.84316,5.80496,6.3263,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1956,14.352448,14.869948,16.5043,17.2734,18.4739,20.55954,21.4835,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1957,18.04224,20.71628,22.0378,25.0487,26.8628,28.45512,29.67452,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1957,1.43319,1.944732,2.36016,3.08078,4.41842,5.427576,6.3662,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1957,7.3699,8.2728,8.4715,8.9612,10.6639,11.00682,11.13468,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1957,2.227886,2.37686,2.77194,2.99101,3.2551,3.661544,3.98786,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1957,5.107538,5.716026,7.0583,7.5054,8.36222,9.29344,9.9622,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1958,41.65798,56.66218,70.1209,79.2454,88.0149,93.83608,98.68848,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1958,0.790972,1.11202,1.3218,1.4414,2.4415,3.41086,4.88986,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1958,3.8004,4.67092,5.1894,6.1301,6.692,7.86022,8.6981,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1958,1.463136,1.62416,1.8395,2.0614,2.6102,2.98042,3.14316,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1958,6.20164,9.96666,14.3495,23.7554,28.576,33.48562,39.19054,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1959,3.4206,3.59258,4.1714,4.6317,11.4919,23.8695,35.95056,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1959,8.64627,10.185586,11.5438,12.2334,17.9595,20.39974,24.21224,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1959,5.61378,5.99406,6.4688,7.0705,7.2812,10.41694,10.46142,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1959,1.660496,1.669612,1.7431,1.79445,1.8632,2.051582,2.13654,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1959,3.3768,3.95586,5.6219,8.1409,16.157,19.806,22.504428,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1960,14.63426,22.4926,25.3742,33.0326,50.747,57.89818,63.07284,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1960,0.836844,1.041546,1.22219,1.41228,2.19025,2.406346,2.84263,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1960,4.20018,5.21942,5.9009,6.942,7.9398,9.46386,10.66296,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1960,7.565404,7.865992,12.6679,14.40908,18.46705,21.204848,22.318466,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1960,8.13399,8.672616,9.71926,13.4277,16.4147,20.45058,24.73784,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1961,6.53168,7.0163,10.6794,18.2123,25.249,35.17088,37.03268,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1961,0.92512,1.096206,1.29658,2.21334,2.38507,3.308896,3.99484,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1961,7.75738,8.78702,9.4162,10.6341,11.4501,12.41216,13.0496,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1961,2.133392,2.599264,3.1641,3.2999,3.7542,4.31938,4.73898,25
